Reaction_type,P,S1,S2,pred_best_methods,pred_best_methods_str,pred_best_score,error,pred_AM-I_P,pred_AM-I_S1,pred_AM-I_S2,pred_AM-II_P,pred_AM-II_S1,pred_AM-II_S2,pred_score_AM-I,pred_score_AM-II,pred_score_AM-III,pred_score_AM-IV,pred_score_AM-V,pred_score_AM-VI,pred_AM-IV_P,pred_AM-IV_S1,pred_AM-IV_S2,pred_AM-III_P,pred_AM-III_S1,pred_AM-III_S2,pred_AM-VI_P,pred_AM-VI_S1,pred_AM-VI_S2,pred_AM-V_P,pred_AM-V_S1,pred_AM-V_S2
acylation,COC(=O)c1cc(S(=O)(=O)NC(=O)c2cc(F)ccc2C)ccc1OC,COC(=O)c1cc(S(N)(=O)=O)ccc1OC,Cc1ccc(F)cc1C(=O)O,['AM-III'],AM-III,0.9770790266502581,,,,,,,,0.9700467398069371,0.7990139508797073,0.9770790266502581,0.8990266165291091,0.7371448184086539,0.9141387074776955,,,,84.69367706829095,65.45397931439484,69.61306974292935,,,,,,
acylation,COc1ccc(S(=O)(=O)NC(=O)c2cc(F)ccc2C)cc1,COc1ccc(S(N)(=O)=O)cc1,Cc1ccc(F)cc1C(=O)O,['AM-I'],AM-I,1,,68.3318536495128,48.799858276794744,58.163981278457314,,,,1,0.8340402885344659,0.9852724383974121,0.8698904694483294,0.8592572323674844,0.8346238668965691,,,,,,,,,,,,
acylation,Cc1ccc(CC(=O)Nc2ccccc2C)cc1,Cc1ccccc1N,Cc1ccc(CC(=O)O)cc1,['AM-I'],AM-I,1,,74.79081961482287,49.33401855605694,59.34774039700491,,,,1,0.8570638276755775,0.9650512092084144,0.9671206884045076,0.6643765447886891,0.9476708043857371,,,,,,,,,,,,
acylation,Cc1ccc(C(=O)Nc2ccccc2C)cc1F,Cc1ccccc1N,Cc1ccc(C(=O)O)cc1F,['AM-I'],AM-I,1,,78.14863914439127,49.33401855605694,59.51025939621711,,,,1,0.8021158617370379,0.962046103347662,0.9534736419606806,0.8156956683928471,0.9803252111193074,,,,,,,,,,,,
acylation,Cc1ccccc1NC(=O)C1c2ccccc2Oc2ccccc21,Cc1ccccc1N,O=C(O)C1c2ccccc2Oc2ccccc21,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,86.70549605472974,49.33401855605694,77.40556674913049,,,,1,0.9400054762506806,1,0.9829907138711733,0.7724999047127595,1,,,,99.60285996846741,71.37857154542885,81.09700408858345,89.45067223405654,65.27632779198322,76.53784985228404,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1ccccc1C,Cc1ccccc1N,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1,,83.11567447599631,49.33401855605694,63.03119071001732,,,,1,0.9855297590336365,1,0.9704544858949242,0.6647848337296219,0.9670958255938715,,,,103.00926993766208,71.37857154542885,82.05127208959969,,,,,,
acylation,Cc1ccccc1NC(=O)c1ccc2nccnc2c1,Cc1ccccc1N,O=C(O)c1ccc2nccnc2c1,['AM-III'],AM-III,1,,,,,,,,0.9594872146348918,0.6429618079251952,1,0.9282330629254633,0.6779851265687576,0.8421657716840719,,,,80.8236704225145,71.37857154542885,57.40002573103209,,,,,,
acylation,Cc1ccccc1NC(=O)c1ccco1,Cc1ccccc1N,O=C(O)c1ccco1,['AM-III'],AM-III,1,,,,,,,,0.9720999179409455,0.7277321642567827,1,0.8479307343840428,0.7943565542501493,0.8820774645956919,,,,82.50556972119219,71.37857154542885,60.180959325346294,,,,,,
acylation,Cc1ccccc1NC(=O)c1ccc(C)c2ccccc12,Cc1ccccc1N,Cc1ccc(C(=O)O)c2ccccc12,['AM-I'],AM-I,1,,83.81164197372708,49.33401855605694,68.44049961296436,,,,1,0.8379810276794721,0.999222944284369,0.9655678416469855,0.9189684531082677,0.9814529625518255,,,,,,,,,,,,
acylation,Cc1ccccc1NC(=O)c1ccc2c(c1)OC(F)(F)O2,Cc1ccccc1N,O=C(O)c1ccc2c(c1)OC(F)(F)O2,['AM-I'],AM-I,1,,80.39816908349954,49.33401855605694,63.671187257361424,,,,1,0.9406252830293013,0.976159467540405,0.9517298401062547,0.7218339315741025,0.9723595049397183,,,,,,,,,,,,
acylation,Cc1ccc(NC(=O)c2ccco2)c(C)c1,Cc1ccc(N)c(C)c1,O=C(O)c1ccco1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,74.65447743454783,54.935291406830935,45.48995372057021,,,,1,0.7458498197648049,1,0.7880921628664473,0.7760531890711888,0.8411190778706056,,,,84.75036340026033,74.67956713920822,60.180959325346294,,,,,,
acylation,Cc1ccc(NC(=O)c2ccc(C)c3ccccc23)c(C)c1,Cc1ccc(N)c(C)c1,Cc1ccc(C(=O)O)c2ccccc12,['AM-I'],AM-I,1,,88.22740494076126,54.935291406830935,68.44049961296436,,,,1,0.911257532578687,0.9835932302986713,0.9632139645535135,0.8905662474537859,0.9646763676515187,,,,,,,,,,,,
acylation,Cc1cccc(NC(=O)C2c3ccccc3Oc3ccccc32)c1C,Cc1cccc(N)c1C,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-I'],AM-I,1,,88.97358726931498,54.39528241942871,77.40556674913049,,,,1,0.9559355349986169,0.985399422903047,0.9633394620541255,0.6504210253101674,0.9994000928773242,,,,,,,,,,,,
acylation,Cc1cccc(NC(=O)c2ccc3nccnc3c2)c1C,Cc1cccc(N)c1C,O=C(O)c1ccc2nccnc2c1,['AM-III'],AM-III,1,,,,,,,,0.9868750061033538,0.6609744196234253,1,0.9021011750666997,0.6696701269351633,0.8469792946944246,,,,86.11204841083173,75.18064597145991,57.40002573103209,,,,,,
acylation,Cc1cccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)c1C,Cc1cccc(N)c1C,O=C(O)c1ccc2c(c1)OC(F)(F)O2,['AM-I'],AM-I,1,,84.00987871123937,54.39528241942871,63.671187257361424,,,,1,0.959768642391621,0.9941617138757792,0.9713810919233026,0.5997550521715105,0.9622414073275611,,,,,,,,,,,,
acylation,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,['AM-I'],AM-I,1,,77.16818503935392,51.11969947562881,63.671187257361424,,,,1,0.9062078738715797,0.9683839550920587,0.8781835318194283,0.7052618096396541,0.9697195383485635,,,,,,,,,,,,
acylation,C#Cc1cccc(NC(=O)Cc2ccc(C)cc2)c1,C#Cc1cccc(N)c1,Cc1ccc(CC(=O)O)cc1,['AM-I'],AM-I,1,,74.97106157894002,45.618334105028254,59.34774039700491,,,,1,0.9390834170552942,0.9685066172558475,0.8164434126580026,0.5940209183437084,0.9682973610669938,,,,,,,,,,,,
acylation,C#Cc1cccc(NC(=O)c2ccc3nc(C)ccc3c2)c1,C#Cc1cccc(N)c1,Cc1ccc2cc(C(=O)O)ccc2n1,['AM-I'],AM-I,1,,55.86379178142353,45.618334105028254,33.733753307109225,,,,1,0.7178758233647078,0.9291644007757519,0.658743166719288,0.6569271103948494,0.9769986737513796,,,,,,,,,,,,
acylation,C#Cc1cccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1,C#Cc1cccc(N)c1,COc1cc(C(=O)O)cc(OC)c1OC,['AM-I'],AM-I,1,,68.58917983637889,45.618334105028254,55.55222786590294,,,,1,0.8401811152154668,0.9630952570566708,0.8262013014801928,0.7097567612118765,0.8724378587610424,,,,,,,,,,,,
acylation,COc1cc(C(=O)Nc2cc(-n3cnc(C)c3)cc(C(F)(F)F)c2)cc(OC)c1OC,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1,COc1cc(C(=O)O)cc(OC)c1OC,['AM-III'],AM-III,1,,,,,,,,0.8744751277399896,0.44007845355720265,1,0.6795646836355647,0.7043076938635315,0.9446378932719787,,,,92.02131685490522,80.79211644329621,69.4430710754421,,,,,,
acylation,COC(=O)c1ccc(NC(=O)c2ccc(Br)s2)cc1,COC(=O)c1ccc(N)cc1,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,1,,78.14943466915227,49.54369314061691,62.3617593590684,,,,1,0.9072190797949072,0.9906108051670006,0.9517969228557077,0.7655256405415021,0.9899441417933963,,,,,,,,,,,,
acylation,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1,COC(=O)c1ccc(N)cc1,Cc1ccc(C(=O)O)c2ccccc12,"['AM-I', 'AM-III']","AM-I, AM-III",1,,82.99870216651577,49.54369314061691,68.44049961296436,,,,1,0.8647074700892603,1,0.9660022680921411,0.985896639876068,0.9771985695032084,,,,95.02669880252805,68.56642454371524,80.21445737828759,,,,,,
acylation,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1,COC(=O)c1ccc(N)cc1,O=C(O)c1ccc2c(c1)OC(F)(F)O2,['AM-I'],AM-I,1,,79.61554931761138,49.54369314061691,63.671187257361424,,,,1,0.939586266290036,0.96284437757017,0.9513019889363034,0.6960421717482739,0.9681051118911013,,,,,,,,,,,,
acylation,COC(=O)c1ccc(NC(=O)C(C)NC(=O)OCc2ccccc2)cc1,COC(=O)c1ccc(N)cc1,CC(NC(=O)OCc1ccccc1)C(=O)O,['AM-I'],AM-I,1,,74.43481983751704,49.54369314061691,59.92839789675368,,,,1,0.8433458148803243,0.9715325461125323,0.9167217671349202,0.6434835868553598,0.8345845185982244,,,,,,,,,,,,
acylation,Cn1c(NC(=O)C2c3ccccc3Oc3ccccc32)nc2ccccc21,Cn1c(N)nc2ccccc21,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-I'],AM-I,1,,66.54879070454065,34.02222694933256,77.40556674913049,,,,1,0.795412571273141,0.6988543173529284,0.6978888101996377,0.9755687469556573,0.8956796955303923,,,,,,,,,,,,
acylation,Cn1c(NC(=O)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)nc2ccccc21,Cn1c(N)nc2ccccc21,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,"['AM-I', 'AM-V']","AM-I, AM-V",1,,77.3890716777195,34.02222694933256,90.48525133263509,,,,1,0.8755938652013666,0.7777077334694706,0.7366553811132842,1,0.8204992843384715,,,,,,,,,,71.50159458980791,60.19057223357552,90.0468353241839
acylation,O=C(COc1ccccc1)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,Nc1cc(C(F)(F)F)ccc1C(F)(F)F,O=C(O)COc1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,87.31991493236288,76.57804306760573,54.43219105475764,,,,1,0.9735675697366292,1,0.6742003771147764,0.5805161752704378,0.8447291213061353,,,,106.85863858989386,92.08724852679521,69.89793949621811,,,,,,
acylation,O=C(Nc1cc(C(F)(F)F)ccc1C(F)(F)F)c1ccc(C(F)(F)F)cn1,Nc1cc(C(F)(F)F)ccc1C(F)(F)F,O=C(O)c1ccc(C(F)(F)F)cn1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,90.77340212180454,76.57804306760573,52.09007174565476,,,,1,0.9865548911353449,1,0.6966290999357667,0.6182321582358609,0.9540182732748257,,,,114.78098196905462,92.08724852679521,77.40276652894158,,,,,,
acylation,COc1ncc(Br)cc1C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,Nc1cc(C(F)(F)F)ccc1C(F)(F)F,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,91.83501607712935,76.57804306760573,63.03119071001732,,,,1,0.9740422421461715,1,0.912365930163676,0.7091108260625747,1,,,,117.9739752420279,92.08724852679521,82.05127208959969,89.4248920817632,80.27783112299684,66.4582959530871,,,
acylation,COc1ccc(CC(=O)Nc2ccc(Cl)cc2)cc1,Nc1ccc(Cl)cc1,COc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9981981355624299,,,,,,,,0.9619079881067594,0.8818715960280527,0.9981981355624299,0.9580937652255944,0.7789542829481455,0.9932323882017914,,,,89.30993691208099,76.97197337913909,68.3525271483539,,,,,,
acylation,O=C(Nc1ccc(Cl)cc1)c1ccc(C(F)(F)F)cn1,Nc1ccc(Cl)cc1,O=C(O)c1ccc(C(F)(F)F)cn1,['AM-I'],AM-I,0.9881784313612936,,78.28581608705285,58.90544586122182,52.09007174565476,,,,0.9881784313612936,0.9521332923734465,0.9594261039289891,0.8136426654761333,0.7498625596138815,0.9093070637015424,,,,,,,,,,,,
acylation,COc1cc(C(=O)Nc2ccc(Cl)cc2)cc(OC)c1OC,Nc1ccc(Cl)cc1,COc1cc(C(=O)O)cc(OC)c1OC,['AM-III'],AM-III,0.9930345753015956,,,,,,,,0.9694438203209896,0.9076247501677874,0.9930345753015956,0.9411492327736526,0.6777592640847466,0.8488556090687089,,,,93.42414090094073,76.97197337913909,69.4430710754421,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-III'],AM-III,1,,,,,,,,0.9557821236827365,0.8702895373085855,1,0.9346709301520056,0.7318719529772166,0.9095989949637265,,,,88.67026511079084,76.97197337913909,67.25061373059825,,,,,,
acylation,Cc1ccc(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1,Cc1ccc([N+](=O)[O-])cc1N,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9645095016536868,,,,,,,,0.9564608182776904,0.862031635471371,0.9645095016536868,0.9438703328479432,0.6930629596552267,0.8844315374569949,,,,94.38281106695126,74.50179367950462,72.99738693024597,,,,,,
acylation,COc1ccc(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1,Cc1ccc([N+](=O)[O-])cc1N,COc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9865022089543121,,,,,,,,0.9591392398278952,0.7771476342040275,0.9865022089543121,0.8399870294309841,0.6208224819854236,0.9028775951596402,,,,87.9004986030504,74.50179367950462,68.3525271483539,,,,,,
acylation,Cc1cc(C(=O)Nc2cc([N+](=O)[O-])ccc2C)cc(Cl)n1,Cc1ccc([N+](=O)[O-])cc1N,Cc1cc(C(=O)O)cc(Cl)n1,['AM-III'],AM-III,0.9973343035015757,,,,,,,,0.9717313402057133,0.7936990881466626,0.9973343035015757,0.7710391410063352,0.5341006100996237,0.9729923239175076,,,,94.21541820442401,74.50179367950462,66.06478877997182,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccco1,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1ccco1,['AM-I'],AM-I,1,,71.79887325079255,58.39378117928773,45.48995372057021,,,,1,0.6266687145505725,0.9681692263321428,0.7241916634890716,0.6861386225064043,0.8716295213344855,,,,,,,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc2c(c1)OC(F)(F)O2,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1ccc2c(c1)OC(F)(F)O2,['AM-III'],AM-III,0.9909474511297788,,,,,,,,0.9798560934960698,0.8801488319640777,0.9909474511297788,0.8437279348988238,0.7655610777822722,0.9756671329123345,,,,90.71369628337166,74.50179367950462,67.41369200089534,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,Cc1ccc([N+](=O)[O-])cc1N,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,['AM-III'],AM-III,1,,,,,,,,0.7723129604108183,0.7330257363347823,1,0.8314996224472061,0.8379524152829635,0.8524902313117212,,,,104.57807145786754,74.50179367950462,86.58994241666517,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,Cc1ccc([N+](=O)[O-])cc1N,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,['AM-III'],AM-III,1,,,,,,,,0.7497066124133547,0.7759557227044556,1,0.8410585774096562,0.9112991164233911,0.9571631198096999,,,,116.48895680521943,74.50179367950462,95.87284502750377,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc(C)c2ccccc12,Cc1ccc([N+](=O)[O-])cc1N,Cc1ccc(C(=O)O)c2ccccc12,['AM-I'],AM-I,1,,78.51245430753589,58.39378117928773,68.44049961296436,,,,1,0.9219885538914221,0.9844349606949951,0.9005655224897688,0.9605625548317975,0.9847605905244416,,,,,,,,,,,,
acylation,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cnc(Cl)nc1,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1cnc(Cl)nc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,69.76388622706853,58.39378117928773,49.16287550721641,,,,1,0.7783918331188397,1,0.8383499036659721,0.43177664076633027,0.8899333034773376,,,,89.37358594473656,74.50179367950462,64.13087670219745,,,,,,
acylation,O=C(Nc1ccc2nccnc2c1)c1ccnc(C(F)(F)F)c1,Nc1ccc2nccnc2c1,O=C(O)c1ccnc(C(F)(F)F)c1,['AM-I'],AM-I,1,,67.28489424306142,39.33421761511118,55.724576262287336,,,,1,0.7128871504923129,0.9290925698760732,0.8261568197774724,0.7939313699824619,0.9737385104913632,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)Cc2ccc(C)cc2)cc1C,COc1ccc(N)cc1C,Cc1ccc(CC(=O)O)cc1,['AM-I'],AM-I,1,,78.31631909139337,48.90670580083386,59.34774039700491,,,,1,0.9075509669186161,0.961408600678151,0.944367058799418,0.6632489330803608,0.9691291340307043,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2cnccn2)cc1C,COc1ccc(N)cc1C,O=C(O)c1cnccn1,['AM-I'],AM-I,1,,60.031420417376964,48.90670580083386,36.0630984576233,,,,1,0.7948137258537242,0.6917110154257571,0.717533224826757,0.7538188704433313,0.7818802039312913,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2cc(Br)cnc2OC)cc1C,COc1ccc(N)cc1C,COc1ncc(Br)cc1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1,,82.02592426279271,48.90670580083386,63.03119071001732,,,,1,0.9840880081790929,1,0.9680438524362879,0.43737093291139295,0.972001578663543,,,,96.2298754392688,72.14789046702047,82.05127208959969,,,,,,
acylation,COc1ccc(NC(=O)c2cc3ccccc3s2)cc1C,COc1ccc(N)cc1C,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1,,83.26278671655216,48.90670580083386,65.58910738472012,,,,1,0.9806170009309472,0.98228906317265,0.9526428253707901,0.6746892890495824,0.9646345612506756,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1C,COc1ccc(N)cc1C,O=C(O)c1ccnc(C(F)(F)F)c1,['AM-I'],AM-I,0.9881919397264798,,76.34007178179922,48.90670580083386,55.724576262287336,,,,0.9881919397264798,0.957106756538284,0.9858073867911143,0.7519902006673128,0.6589009503282971,0.985261708238737,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1C,COc1ccc(N)cc1C,Cc1ccc(C(=O)O)c2ccccc12,['AM-I'],AM-I,1,,84.9179202703298,48.90670580083386,68.44049961296436,,,,1,0.8379599561123161,0.9955803357541056,0.9527600938342715,0.9112588358643331,0.9665979825368352,,,,,,,,,,,,
acylation,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,"['AM-I', 'AM-III']","AM-I, AM-III",1,,87.89563745030395,52.90456425927918,68.44049961296436,,,,1,0.9381758762555451,1,0.9606326964190539,0.8873769711689904,0.9631593497338694,,,,95.87023731428442,70.56444115879358,80.21445737828759,,,,,,
acylation,COc1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cc1,COc1ccc(N)cc1,O=C(O)c1ccc(C(F)(F)F)cn1,['AM-III'],AM-III,0.9912348784346287,,,,,,,,0.9783058236683579,0.980977019809075,0.9912348784346287,0.8433869922930082,0.7414648437623166,0.9428659474784088,,,,93.22896098862644,70.25396020354802,77.40276652894158,,,,,,
acylation,COc1ccc(NC(=O)c2cc3ccccc3s2)cc1,COc1ccc(N)cc1,O=C(O)c1cc2ccccc2s1,['AM-I'],AM-I,1,,78.73583556780736,47.09915553174221,65.58910738472012,,,,1,0.8096732153738742,0.9912565360110612,0.9684961929958691,0.7822053884457612,0.9755775937165346,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1,COc1ccc(N)cc1,O=C(O)c1ccnc(C(F)(F)F)c1,['AM-I'],AM-I,0.9979730559012182,,72.33178809154964,47.09915553174221,55.724576262287336,,,,0.9979730559012182,0.9015486982645546,0.9820188847722472,0.833230190809177,0.6712261611016042,0.974318675772878,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2c(C)cccc2C)cc1,COc1ccc(N)cc1,Cc1cccc(C)c1C(=O)O,['AM-I'],AM-I,1,,74.0311547957313,47.09915553174221,59.840545326686154,,,,1,0.7211242371671487,0.9659987801821209,0.9584219770279756,0.7768400201750449,0.9673266519853702,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)C(C)(C)c2ccccc2)cc1,COc1ccc(N)cc1,CC(C)(C(=O)O)c1ccccc1,['AM-I'],AM-I,1,,78.44410734469855,47.09915553174221,63.380856167868835,,,,1,0.895261506271291,0.9834653662740762,0.9482688359681801,0.6686270913956056,0.9819088261325014,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2cc(C)cc(C)c2)cc1,COc1ccc(N)cc1,Cc1cc(C)cc(C(=O)O)c1,['AM-I'],AM-I,1,,76.99977191801878,47.09915553174221,65.764050401661,,,,1,0.837875254337535,0.979371717795989,0.9603316975508176,0.8788313557243501,0.9733896623901069,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccc(C)c(F)c2)cc1,COc1ccc(N)cc1,Cc1ccc(C(=O)O)cc1F,['AM-I'],AM-I,1,,72.5592139759625,47.09915553174221,59.51025939621711,,,,1,0.8100776796003042,0.96737096765581,0.9674275022639333,0.8370596091690021,0.9764132635701761,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1,COc1ccc(N)cc1,O=C(O)c1ccc([N+](=O)[O-])s1,['AM-I'],AM-I,1,,74.41604193204842,47.09915553174221,59.5836057783207,,,,1,0.8419803330690941,0.9595775623162058,0.9577642017346831,0.7145995962444399,0.9009136164073137,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)COc3ccccc3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)COc1ccccc1,['AM-I'],AM-I,1,,65.39948642801767,34.985531910256626,54.43219105475764,,,,1,0.995549474541849,0.9860738966502858,0.7561472607398043,0.7526381893289198,0.9077258744165808,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3c(C)cccc3C)c2n1,Cc1ccc2cccc(N)c2n1,Cc1cccc(C)c1C(=O)O,"['AM-I', 'AM-II', 'AM-V']","AM-I, AM-II, AM-V",1,,70.74634578956505,34.985531910256626,59.840545326686154,64.12141482596276,44.470166065462045,54.78381215565445,1,1,0.9757757759978528,0.8989821267650223,1,0.9633107150089847,,,,,,,,,,70.22541517982512,59.88756604439956,81.33252259098502
acylation,Cc1cc(C)c(C(=O)Nc2cccc3ccc(C)nc23)c(C)c1,Cc1ccc2cccc(N)c2n1,Cc1cc(C)c(C(=O)O)c(C)c1,"['AM-II', 'AM-V']","AM-II, AM-V",1,,,,,67.75423066697735,44.470166065462045,57.84750710128446,0.8918639522718101,1,0.9627216008267853,0.8582569540729935,1,0.9751426730249363,,,,,,,,,,70.54368352671997,59.88756604439956,82.72606334830456
acylation,COc1cc(C(=O)Nc2cccc3ccc(C)nc23)cc(OC)c1OC,Cc1ccc2cccc(N)c2n1,COc1cc(C(=O)O)cc(OC)c1OC,['AM-I'],AM-I,1,,69.97960812128387,34.985531910256626,55.55222786590294,,,,1,0.9821276844904976,0.9882276297032025,0.8293921388831145,0.9948720209958757,0.9157537703559432,,,,,,,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc(C(F)(F)F)cn1,['AM-I'],AM-I,1,,75.83176029878685,34.985531910256626,52.09007174565476,,,,1,0.999998866721806,0.9642330495273821,0.9296830945227609,0.6999567518422107,0.9861118767196905,,,,,,,,,,,,
acylation,COc1ccc2cc(C(C)C(=O)Nc3cccc4ccc(C)nc34)ccc2c1,Cc1ccc2cccc(N)c2n1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,"['AM-V', 'AM-VI']","AM-V, AM-VI",1,,,,,,,,0.969563370882419,0.9941958608195647,0.9769039227798738,0.7293083851338412,1,1,,,,,,,91.5925319348717,67.72524492751549,79.68189194230604,69.38763734448493,59.88756604439956,80.39561010093894
acylation,Cc1ccc2cccc(NC(=O)C(C)c3ccc(-c4ccccc4)c(F)c3)c2n1,Cc1ccc2cccc(N)c2n1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1,,,,,,,,0.8623568810788101,0.8923916025641062,1,0.6454658022980853,0.9823795119880993,1,,,,113.39209358673534,75.95674646875848,86.58994241666517,102.36863175013801,67.72524492751549,88.44713153503551,,,
acylation,Cc1ccc2cccc(NC(=O)Cc3ccc4c(c3)C(=O)c3ccccc3CO4)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-II'],AM-II,1,,,,,68.02266151764088,44.470166065462045,56.74782927641658,0.8241965518282918,1,0.9644153260512529,0.6136198970760329,0.8691728879959773,0.9883196669395353,,,,,,,,,,,,
acylation,Cc1ccc2cc(C(=O)Nc3cccc4ccc(C)nc34)ccc2n1,Cc1ccc2cccc(N)c2n1,Cc1ccc2cc(C(=O)O)ccc2n1,"['AM-II', 'AM-III']","AM-II, AM-III",1,,,,,58.37646663981702,44.470166065462045,34.420346250632846,0.9580723950386764,1,1,0.9581352686137231,0.6818536257599704,0.9683626926100344,,,,91.63011248613356,75.95674646875848,46.05294130417722,,,,,,
acylation,Cc1ccc2cccc(NC(=O)c3ccc(C#N)cc3)c2n1,Cc1ccc2cccc(N)c2n1,N#Cc1ccc(C(=O)O)cc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,68.9606896905801,34.985531910256626,54.797896779256966,,,,1,0.9643435511278486,1,0.8043357368978393,0.8217552395662436,0.8688521106635321,,,,97.80794475224866,75.95674646875848,63.42571291644977,,,,,,
acylation,Cc1cc(C)c(C(=O)NCc2ccc(F)cc2)c(C)c1,NCc1ccc(F)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-I'],AM-I,1,,80.74431089259303,45.812785744811336,68.05825361788008,,,,1,0.7440618234066186,0.9926911996350992,0.9657883217933183,0.8694108257920947,0.9760286511245418,,,,,,,,,,,,
acylation,COc1ccc2cc(C(C)C(=O)NCc3ccc(F)cc3)ccc2c1,NCc1ccc(F)cc1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,81.84463535276694,45.812785744811336,72.01381797122653,,,,1,0.7736718077255971,1,0.9067103492550546,0.7933860950642453,0.9939583648527596,,,,93.01410848446983,69.62716720044259,80.07885495986784,,,,,,
